id,latitude,longitude,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,bathrooms_num,minimum_nights,price_eur,review_scores_rating,number_of_reviews,unavailable_rate_90d
868206,52.52242,13.33317,Moabit West,Private room,Private room in rental unit,2,1.0,1.0,3,55.0,4.83,65,1.0
869793,52.50113,13.43176,nördliche Luisenstadt,Entire home/apt,Entire rental unit,3,1.0,1.0,2,100.0,4.86,533,0.41758241758241754
871854,52.52011,13.35889,Moabit Ost,Private room,Private room in rental unit,1,1.0,1.0,92,28.0,4.85,13,0.0
878074,52.53321,13.42556,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,3,194.0,4.95,177,0.5934065934065934
880130,52.48851,13.34912,Schöneberg-Süd,Private room,Private room in rental unit,2,1.0,1.0,4,80.0,4.92,38,0.0
880250,52.50865,13.24357,Heerstrasse,Entire home/apt,Entire condo,2,1.0,1.0,92,32.0,4.61,18,0.0
889901,52.51576,13.26434,Westend,Entire home/apt,Entire rental unit,3,2.0,1.0,92,46.0,4.86,37,0.27472527472527475
901837,52.53741,13.45873,Prenzlauer Berg Ost,Entire home/apt,Entire condo,5,3.0,2.0,4,296.0,4.91,318,1.0
913379,52.47022,13.31133,Wiesbadener Straße,Entire home/apt,Entire condo,5,3.0,2.5,3,659.5400000000009,4.38,24,1.0
919931,52.53558,13.42542,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,3,163.0,4.88,379,0.0
926670,52.54013,13.35249,Wedding Zentrum,Entire home/apt,Entire rental unit,4,2.0,1.0,6,112.0,4.84,661,1.0
929443,52.52853,13.38713,Brunnenstr. Süd,Entire home/apt,Entire place,4,3.0,1.5,3,186.0,4.96,336,0.0
937705,52.39198,13.40816,Lichtenrade,Private room,Private room in rental unit,2,1.0,1.0,3,69.0,4.85,13,0.0
945373,52.51637,13.47122,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,3,1.0,1.0,92,60.0,4.86,14,1.0
962143,52.40838,13.53149,Altglienicke,Private room,Private room in home,4,1.0,1.0,1,62.0,4.9,164,0.0
965074,52.40868,13.53306,Altglienicke,Private room,Private room in home,3,1.0,1.0,1,55.0,4.65,54,0.0
969200,52.54213,13.43838,Prenzlauer Berg Nord,Entire home/apt,Entire rental unit,3,0.0,1.0,3,128.0,4.6,456,0.04395604395604391
978892,52.63905,13.2752,Nord 1,Private room,Private room in home,4,1.0,1.0,2,57.0,4.84,243,0.0
979758,52.54689,13.42632,Prenzlauer Berg Nord,Entire home/apt,Entire rental unit,2,0.0,0.0,1,64.0,4.88,166,1.0
989871,52.51248,13.31687,Otto-Suhr-Allee,Private room,Private room in rental unit,1,1.0,1.0,92,70.0,4.68,57,0.0
993985,52.48648,13.35029,Schöneberg-Süd,Private room,Private room in rental unit,2,1.0,1.0,3,55.0,4.86,91,1.0
997825,52.53994,13.40936,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,4,1.0,1.0,3,85.0,4.82,154,1.0
1005341,52.53615,13.42204,Prenzlauer Berg Südwest,Private room,Private room in rental unit,2,1.0,1.0,4,41.0,4.87,101,1.0
1009209,52.49158,13.42327,Reuterstraße,Private room,Private room in rental unit,1,1.0,1.0,4,60.0,4.91,219,0.0
1017368,52.49457,13.39525,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,4,2.0,1.5,92,62.0,4.76,166,0.0
1018784,52.53798,13.42285,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,3,2.0,1.0,92,74.0,4.87,15,1.0
1030060,52.48754,13.42052,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,92,45.0,4.74,162,0.0
1032446,52.4338,13.55078,Adlershof,Private room,Private room in rental unit,1,1.0,1.5,3,47.0,4.93,41,0.0
1033506,52.50386,13.37007,Tiergarten Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,1,81.0,4.79,552,1.0
1052235,52.52537,13.63342,Mahlsdorf,Private room,Private room in home,3,1.0,1.0,2,78.0,4.99,73,0.0
1052941,52.44656,13.61662,Friedrichshagen,Entire home/apt,Entire loft,2,1.0,1.0,4,57.0,4.8,245,0.34444444444444444
1062210,52.5475,13.40584,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,2,1.0,1.0,92,61.0,5.0,2,0.4945054945054945
1068023,52.49256,13.43667,südliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,7,79.0,4.83,166,1.0
1069492,52.52746,13.40781,Alexanderplatz,Entire home/apt,Entire condo,4,3.0,2.0,3,479.0,5.0,22,0.06593406593406592
1084183,52.50059,13.34231,Schöneberg-Nord,Private room,Private room in rental unit,1,1.0,1.0,1,65.0,4.91,106,0.04395604395604391
1084512,52.53979,13.35207,Wedding Zentrum,Entire home/apt,Entire rental unit,2,1.0,1.0,4,165.0,4.87,74,1.0
1089612,52.498642,13.205566,Forst Grunewald,Entire home/apt,Houseboat,2,1.0,1.0,2,207.0,4.92,90,0.0
1108579,52.49941,13.32183,Düsseldorfer Straße,Entire home/apt,Entire rental unit,4,2.0,1.0,92,65.0,4.0,4,0.0
1111145,52.5313,13.39461,Brunnenstr. Süd,Entire home/apt,Entire loft,3,1.0,1.0,3,171.0,4.53,197,0.4725274725274725
1120028,52.47974395751953,13.422286987304688,Schillerpromenade,Entire home/apt,Entire condo,3,1.0,1.0,6,68.0,4.47,33,1.0
1125176,52.48021,13.31437,Barstraße,Private room,Private room in rental unit,1,1.0,2.0,92,95.0,5.0,3,0.0
1128861,52.52436447143555,13.407642364501951,Alexanderplatz,Entire home/apt,Entire condo,2,1.0,1.0,14,80.0,4.5,13,0.0
1130337,52.56169,13.37297,Ost 1,Entire home/apt,Entire rental unit,4,2.0,1.0,92,75.0,4.37,277,0.0
1146439,52.50376,13.41032,Südliche Friedrichstadt,Private room,Private room in rental unit,2,1.0,1.0,1,79.0,4.88,275,0.0
1153584,52.58711,13.40013,Blankenfelde/Niederschönhausen,Private room,Private room,2,1.0,1.0,2,60.0,4.88,157,0.4505494505494505
1158424,52.55423,13.36646,Wedding Zentrum,Entire home/apt,Entire rental unit,3,2.0,1.0,2,82.0,4.69,26,0.945054945054945
1159572,52.49451,13.38537,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,7,3.0,1.0,3,127.0,4.7,472,0.0
1172856,52.52725,13.39153,Alexanderplatz,Private room,Private room in rental unit,1,1.0,1.0,3,78.0,4.92,112,0.4065934065934066
1176655,52.53434,13.40217,Brunnenstr. Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,2,150.0,4.78,383,1.0
1177924,52.491261,13.392341,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,6,2.0,1.0,7,245.0,4.92,386,0.0
1185916,52.50467,13.29144,Neue Kantstraße,Private room,Private room in rental unit,1,1.0,1.0,1,51.0,4.98,129,0.8131868131868132
1205350,52.538,13.40886,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,4,2.0,1.0,5,112.0,4.81,422,1.0
1226803,52.51595,13.45704,Frankfurter Allee Nord,Entire home/apt,Entire loft,5,2.0,1.0,3,187.0,4.9,63,1.0
1227566,52.56467,13.39204,Osloer Straße,Entire home/apt,Entire rental unit,4,2.0,1.0,5,117.0,4.83,35,1.0
1230847,52.48667,13.39064,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,92,107.0,5.0,6,0.0
1234638,52.51515,13.46967,Frankfurter Allee Nord,Entire home/apt,Entire rental unit,6,3.0,1.0,3,169.0,4.41,135,0.0
1236282,52.48693,13.4325,Reuterstraße,Private room,Private room in rental unit,2,1.0,1.0,3,124.0,4.61,210,1.0
1237568,52.52275,13.40259,Alexanderplatz,Entire home/apt,Entire rental unit,1,1.0,1.0,92,79.0,4.69,126,0.0
1238867,52.5516,13.41688,Prenzlauer Berg Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,2,81.0,4.8,320,0.21978021978021978
1255664,52.5157,13.30468,Otto-Suhr-Allee,Entire home/apt,Entire loft,2,1.0,1.0,13,46.0,4.93,28,0.0
1255842,52.52403,13.44403,Karl-Marx-Allee-Nord,Entire home/apt,Entire condo,2,1.0,2.0,8,120.0,5.0,2,1.0
1264077,52.47177,13.46855,Köllnische Heide,Entire home/apt,Entire condo,2,1.0,1.0,92,71.0,4.73,28,0.06666666666666665
1266630,52.50187,13.34221,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,1,110.0,4.92,463,1.0
1272125,52.51229,13.31165,Otto-Suhr-Allee,Private room,Private room in condo,2,1.0,1.0,4,37.0,4.82,202,1.0
1273930,52.53159,13.39474,Brunnenstr. Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,3,171.0,4.61,103,0.5384615384615384
1273941,52.53159,13.39487,Brunnenstr. Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,3,182.0,4.65,92,0.4725274725274725
1273954,52.5313,13.39461,Brunnenstr. Süd,Entire home/apt,Entire rental unit,4,1.0,1.0,3,182.0,4.54,122,0.4725274725274725
1273965,52.5313,13.39461,Brunnenstr. Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,3,171.0,4.57,150,0.4725274725274725
1274386,52.52166,13.30265,Mierendorffplatz,Private room,Private room in rental unit,3,2.0,1.0,10,28.0,4.77,220,1.0
1274387,52.52334,13.30312,Mierendorffplatz,Private room,Private room in rental unit,2,1.0,1.0,92,28.0,4.6,179,1.0
1275721,52.489639,13.31773,Barstraße,Entire home/apt,Entire rental unit,2,1.0,1.0,5,114.0,4.88,25,0.0
1282857,52.49155,13.39364,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,3,1.0,1.0,2,81.0,4.74,458,0.0
1283324,52.47927,13.44402,Rixdorf,Entire home/apt,Entire loft,6,2.0,2.5,92,62.0,4.76,159,0.0
1286381,52.51893,13.45023,Karl-Marx-Allee-Nord,Entire home/apt,Entire rental unit,4,1.0,1.0,3,72.0,4.38,21,0.41758241758241754
1300487,52.51373,13.47125,Frankfurter Allee Süd FK,Private room,Private room in rental unit,1,1.0,1.0,4,47.0,4.88,89,1.0
1302932,52.49789,13.36843,Schöneberg-Nord,Entire home/apt,Entire condo,2,1.0,1.0,3,210.0,4.47,92,0.0
1306679,52.53844,13.40199,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,2,93.0,4.84,287,1.0
1310620,52.53659,13.40283,Brunnenstr. Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,92,57.0,4.78,83,0.0
1312007,52.53825,13.42694,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,4,2.0,1.0,93,80.0,4.61,44,0.0
1318989,52.54301,13.42187,Helmholtzplatz,Entire home/apt,Entire rental unit,2,1.0,1.0,300,51.0,4.85,0,0.0
1322780,52.5033,13.2944,Neue Kantstraße,Entire home/apt,Entire rental unit,2,1.0,1.0,3,90.0,4.79,236,1.0
1331239,52.49905,13.36702,Tiergarten Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,92,101.0,4.14,7,0.0
1346757,52.54709,13.34999,Parkviertel,Entire home/apt,Entire rental unit,2,1.0,1.0,4,80.0,4.81,355,1.0
1354296,52.46392,13.39345,Tempelhof,Entire home/apt,Entire rental unit,2,1.0,1.0,3,85.0,4.6,72,0.0
1358910,52.5325,13.35108,Moabit Ost,Entire home/apt,Entire rental unit,2,1.0,1.0,3,125.0,4.75,116,1.0
1374034,52.49011,13.38901,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,92,59.0,4.88,75,0.0
1389205,52.49341,13.42055,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.5,5,193.0,4.92,39,1.0
1396712,52.49485,13.42794,südliche Luisenstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,182,38.0,4.88,93,0.02197802197802201
1400743,52.46912,13.43153,Neuköllner Mitte/Zentrum,Entire home/apt,Entire rental unit,2,1.0,1.0,92,53.0,5.0,7,0.7472527472527473
1405939,52.46545,13.43719,Neuköllner Mitte/Zentrum,Entire home/apt,Entire condo,6,1.0,1.0,4,62.0,4.44,379,0.0
1440278,52.49822,13.47007,Frankfurter Allee Süd FK,Entire home/apt,Entire townhouse,6,3.0,2.0,2,432.0,4.83,115,0.0
1479117,52.54971,13.35013,Parkviertel,Entire home/apt,Entire loft,4,2.0,1.5,8,204.0,4.76,34,0.0
1488624,52.54554,13.41483,Helmholtzplatz,Entire home/apt,Entire rental unit,8,4.0,2.0,3,274.0,4.88,320,0.25274725274725274
1537125,52.54078,13.39049,Brunnenstr. Nord,Entire home/apt,Entire rental unit,4,1.0,1.0,1,86.0,4.55,337,1.0
1537928,52.53165,13.42133,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,1,1.0,1.0,92,40.0,4.89,36,0.0
1540715,52.4971,13.35878,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,0.0,1.0,4,101.0,4.78,153,0.10989010989010994
1541488,52.52485,13.40795,Alexanderplatz,Private room,Private room in rental unit,4,2.0,1.0,92,92.0,4.71,138,0.0
1548045,52.5473,13.4264,Prenzlauer Berg Nord,Entire home/apt,Entire rental unit,5,2.0,1.0,5,235.0,4.85,78,1.0
1548171,52.40228,13.39025,Lichtenrade,Entire home/apt,Entire rental unit,4,1.0,1.0,3,72.0,4.9,20,1.0
1554182,52.47602,13.42197,Schillerpromenade,Entire home/apt,Entire rental unit,2,1.0,1.0,180,75.0,4.85,0,1.0
1564151,52.49396,13.43438,südliche Luisenstadt,Entire home/apt,Entire loft,2,0.0,2.0,21,135.0,4.95,20,1.0
1564654,52.51579,13.42598,Karl-Marx-Allee-Süd,Private room,Private room in hostel,2,1.0,1.0,1,135.0,4.51,158,0.1208791208791209
1564917,52.51598,13.42581,Karl-Marx-Allee-Süd,Shared room,Shared room in hostel,4,1.0,1.0,1,39.0,4.64,263,1.0
1565012,52.5159,13.42421,Alexanderplatz,Shared room,Shared room in hostel,6,1.0,1.0,1,33.0,4.55,295,1.0
1565047,52.51779,13.4258,Alexanderplatz,Shared room,Shared room in hostel,8,1.0,1.0,1,43.0,4.59,158,0.07692307692307687
1574592,52.52837,13.29842,Mierendorffplatz,Entire home/apt,Entire condo,4,1.0,1.0,3,88.0,4.7,287,1.0
1575295,52.53229,13.39691,Brunnenstr. Süd,Private room,Private room in rental unit,2,1.0,1.0,2,71.0,4.62,709,0.0
1590153,52.48285,13.4416,Reuterstraße,Entire home/apt,Entire rental unit,5,3.0,1.5,4,111.0,4.87,47,1.0
1599410,52.48889,13.39046,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,92,80.0,4.65,75,0.9010989010989011
1607008,52.53096,13.41689,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,4,1.0,1.0,1,158.0,4.63,563,0.0
1608072,52.53675,13.40963,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,2,1.0,1.0,92,80.0,4.97,32,0.41758241758241754
1645341,52.4599,13.28277,Zehlendorf  Nord,Private room,Private room in home,2,1.0,1.0,2,57.0,4.67,222,0.0
1647378,52.5365,13.42684,Prenzlauer Berg Süd,Private room,Private room in rental unit,1,1.0,1.5,2,103.0,4.86,177,0.0
1648222,52.50669,13.29048,Neue Kantstraße,Private room,Private room in rental unit,2,1.0,1.0,3,60.0,4.95,66,0.0
1653909,52.50155,13.44245,nördliche Luisenstadt,Private room,Private room in rental unit,2,1.0,1.0,3,86.0,4.82,28,1.0
1654057,52.48481,13.45038,Rixdorf,Entire home/apt,Entire condo,2,1.0,1.0,93,71.0,4.57,116,0.0
1656340,52.50256,13.39141,Südliche Friedrichstadt,Entire home/apt,Entire rental unit,6,3.0,2.0,1,302.0,4.69,89,0.0
1657488,52.4926,13.34359,Schöneberg-Süd,Entire home/apt,Entire rental unit,1,1.0,1.0,92,46.0,4.85,46,0.0
1679048,52.513069,13.456415,Frankfurter Allee Süd FK,Private room,Private room in loft,1,1.0,2.0,7,93.0,4.9,21,0.0
1697691,52.48762,13.43185,Reuterstraße,Entire home/apt,Entire rental unit,4,2.0,1.0,3,255.0,4.66,80,1.0
1701332,52.5232,13.40074,Alexanderplatz,Entire home/apt,Entire loft,4,2.0,1.0,2,219.0,4.82,393,0.0
1714515,52.47177,13.32162,Friedenau,Entire home/apt,Entire rental unit,5,3.0,1.0,4,250.0,5.0,30,1.0
1748743,52.50171,13.33642,Kurfürstendamm,Private room,Private room in rental unit,2,1.0,1.0,92,99.0,5.0,2,0.0
1757613,52.51312,13.4582,Frankfurter Allee Süd FK,Entire home/apt,Entire condo,2,0.0,1.0,1,84.0,4.94,550,0.0
1775500,52.50521,13.46603,Frankfurter Allee Süd FK,Entire home/apt,Entire loft,4,1.0,1.0,5,76.0,4.82,138,0.0
1794838,52.55709,13.37707,Osloer Straße,Private room,Private room in rental unit,1,1.0,1.0,6,53.0,4.91,47,1.0
1814192,52.51085,13.39771,Regierungsviertel,Entire home/apt,Entire rental unit,5,1.0,1.0,3,122.0,4.78,519,0.1428571428571429
1827536,52.54584,13.41458,Helmholtzplatz,Entire home/apt,Entire rental unit,6,2.0,1.0,3,146.0,4.59,280,1.0
1828107,52.53182,13.40978,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,2,1.0,1.0,2,207.0,4.93,151,1.0
1831388,52.40888,13.40167,Lichtenrade,Entire home/apt,Entire rental unit,4,2.0,1.0,10,60.0,4.45,11,1.0
1838879,52.48666,13.35915,Schöneberg-Süd,Entire home/apt,Entire guesthouse,16,4.0,4.5,2,315.0,4.79,402,0.20879120879120883
1863324,52.45529,13.34999,Albrechtstr.,Entire home/apt,Entire rental unit,3,1.0,1.0,92,69.0,4.9,159,0.0
1867179,52.54412,13.42344,Helmholtzplatz,Entire home/apt,Entire rental unit,4,2.0,1.0,3,120.0,4.72,206,1.0
1869046,52.5347,13.40798,Prenzlauer Berg Südwest,Entire home/apt,Entire condo,4,3.0,2.0,7,300.0,4.98,47,0.5164835164835164
1869315,52.534324645996094,13.405250549316406,Brunnenstr. Süd,Entire home/apt,Entire condo,2,1.0,1.0,3,136.0,4.96,51,0.0
1871203,52.43495,13.23064,Zehlendorf  Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,92,155.0,4.75,81,0.0
1876910,52.52927,13.37944,Alexanderplatz,Entire home/apt,Entire rental unit,2,2.0,1.0,190,50.0,4.67,52,0.0
1880216,52.50142,13.30076,Neue Kantstraße,Private room,Private room in condo,1,1.0,1.0,2,57.0,4.91,78,0.0
1882990,52.48232,13.35897,Schöneberg-Süd,Private room,Private room in rental unit,2,1.0,1.0,2,66.0,4.88,542,1.0
1883235,52.52137,13.30139,Otto-Suhr-Allee,Private room,Private room in rental unit,3,2.0,1.0,10,28.0,4.74,133,1.0
1915904,52.53588,13.42384,Prenzlauer Berg Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,4,132.0,4.91,158,0.989010989010989
1928478,52.48598,13.36458,Schöneberg-Süd,Entire home/apt,Entire loft,2,1.0,1.0,92,115.0,4.71,17,0.0
1930322,52.54542,13.41963,Helmholtzplatz,Private room,Private room in rental unit,1,1.0,1.0,92,64.0,4.94,16,0.0
1933398,52.52032,13.35772,Moabit Ost,Private room,Private room in rental unit,1,1.0,1.0,92,35.0,4.82,17,0.2637362637362637
1946067,52.5471,13.40757,Prenzlauer Berg Nordwest,Entire home/apt,Entire condo,2,1.0,1.0,4,128.0,4.9,327,1.0
1954311,52.48466,13.44007,Reuterstraße,Entire home/apt,Entire rental unit,2,0.0,1.0,30,90.0,4.3,47,0.0
1972944,52.4805793762207,13.372179985046388,Tempelhof,Entire home/apt,Entire rental unit,2,1.0,1.0,92,56.0,4.7,10,0.0
1977882,52.49354,13.33474,Volkspark Wilmersdorf,Entire home/apt,Entire condo,5,2.0,2.0,3,319.0,4.97,136,1.0
1986327,52.49986,13.40904,Südliche Friedrichstadt,Entire home/apt,Entire rental unit,4,2.0,1.0,95,70.0,4.41,152,0.0
1987662,52.54504,13.42075,Helmholtzplatz,Entire home/apt,Entire rental unit,2,1.0,1.0,3,128.0,4.92,63,1.0
2002741,52.49227,13.44922,Alt  Treptow,Entire home/apt,Entire rental unit,2,1.0,1.5,92,95.0,4.96,28,0.0
2006060,52.49902,13.3515,Schöneberg-Nord,Entire home/apt,Entire rental unit,2,1.0,1.0,14,128.0,4.97,34,1.0
2018489,52.45572,13.72139,Rahnsdorf/Hessenwinkel,Entire home/apt,Entire rental unit,8,2.0,1.0,2,100.0,4.57,42,0.03296703296703296
2027140,52.51037,13.46105,Frankfurter Allee Süd FK,Entire home/apt,Entire rental unit,2,1.0,1.0,3,111.0,4.92,165,0.0
2045192,52.53496,13.40607,Brunnenstr. Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,5,162.0,4.86,194,1.0
2050016,52.47757,13.42276,Schillerpromenade,Entire home/apt,Entire condo,4,1.0,1.0,182,38.0,4.8,5,0.0
2053014,52.48218,13.35418,Schöneberg-Süd,Entire home/apt,Entire rental unit,2,1.0,1.0,21,72.0,5.0,25,0.0
2061212,52.53218,13.42432,Prenzlauer Berg Süd,Entire home/apt,Entire loft,2,0.0,1.0,3,144.0,4.96,427,0.0
2061221,52.4956,13.48233,Rummelsburger Bucht,Entire home/apt,Entire home,5,3.0,2.5,92,159.0,4.85,0,0.0
2076483,52.51257,13.41061,Alexanderplatz,Entire home/apt,Entire rental unit,4,1.0,1.0,3,133.0,4.83,136,1.0
2078746,52.47085,13.43277,Neuköllner Mitte/Zentrum,Entire home/apt,Entire condo,4,1.0,1.0,180,54.0,4.86,22,0.0
2079942,52.51163864135742,13.287308692932127,Schloß Charlottenburg,Entire home/apt,Entire rental unit,4,2.0,1.0,8,82.0,4.66,164,1.0
2093486,52.54998,13.42401,Prenzlauer Berg Nord,Entire home/apt,Entire rental unit,4,1.0,1.0,92,54.0,4.68,78,0.0
2096970,52.49448,13.42242,Reuterstraße,Entire home/apt,Entire rental unit,2,0.0,1.0,94,51.0,4.89,62,0.8901098901098901
2098124,52.49103,13.37631,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,4,1.0,1.0,2,104.0,4.8,356,1.0
2110056,52.52524,13.41196,Alexanderplatz,Entire home/apt,Entire rental unit,2,2.0,1.0,92,80.0,4.51,73,0.0
2110405,52.49139,13.41524,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,2,1.0,1.0,180,48.0,4.81,27,0.0
2110953,52.49433,13.43273,südliche Luisenstadt,Entire home/apt,Entire loft,2,1.0,1.5,92,130.0,4.85,0,0.0
2118068,52.53334,13.38104,Brunnenstr. Süd,Entire home/apt,Entire condo,5,1.0,1.0,2,115.0,4.72,482,1.0
2121535,52.51865,13.28709,Schloß Charlottenburg,Entire home/apt,Entire rental unit,4,1.0,1.0,150,50.0,4.39,49,0.0
2131667,52.48873,13.39298,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,5,2.0,1.0,7,180.0,4.9,312,0.23076923076923073
2134078,52.49107,13.44841,Alt  Treptow,Private room,Private room in rental unit,2,1.0,1.0,5,110.0,4.91,34,0.0
2137277,52.4898,13.41917,Tempelhofer Vorstadt,Entire home/apt,Entire rental unit,4,1.0,1.5,2,98.0,4.85,385,1.0
2140695,52.54845,13.40299,Prenzlauer Berg Nordwest,Entire home/apt,Entire rental unit,2,1.0,1.0,92,45.0,4.3,74,0.0
2147777,52.53494,13.34055,Moabit West,Entire home/apt,Entire rental unit,3,1.0,1.0,2,90.0,4.84,289,0.0
2154488,52.48348,13.36133,Schöneberg-Süd,Private room,Private room in rental unit,3,1.0,1.0,3,33.0,4.84,129,1.0
2165255,52.48592,13.45138,Rixdorf,Entire home/apt,Entire rental unit,4,1.0,1.0,3,77.0,4.37,260,1.0
2191449,52.52825,13.33051,Moabit West,Entire home/apt,Entire rental unit,4,0.0,1.0,2,93.0,4.72,342,1.0
2192027,52.49067,13.41728,Tempelhofer Vorstadt,Entire home/apt,Entire condo,2,1.0,1.0,180,40.0,4.85,0,0.0
2199290,52.53928,13.41521,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,4,1.0,1.0,92,42.0,4.67,15,0.0
2201228,52.52391,13.39991,Alexanderplatz,Entire home/apt,Entire rental unit,2,1.0,1.0,3,99.0,4.6,199,1.0
2220054,52.49056,13.36427,Schöneberg-Nord,Private room,Private room in rental unit,2,1.0,1.0,3,49.0,4.78,49,1.0
2237527,52.55385,13.41736,Pankow Süd,Entire home/apt,Entire rental unit,11,5.0,2.0,3,222.0,4.88,305,0.10989010989010994
2237985,52.53023,13.3065,Mierendorffplatz,Entire home/apt,Entire rental unit,2,0.0,1.0,92,51.0,5.0,3,0.0
2291619,52.53355,13.35271,Moabit Ost,Entire home/apt,Entire rental unit,2,1.0,1.0,92,86.0,4.26,19,0.0
2317701,52.52431,13.40781,Alexanderplatz,Entire home/apt,Entire rental unit,4,2.0,1.0,92,56.0,4.76,95,1.0
2328948,52.5322,13.3489,Moabit Ost,Entire home/apt,Entire rental unit,2,1.0,1.0,4,119.0,4.67,381,1.0
2329696,52.55217,13.37994,Wedding Zentrum,Private room,Private room in rental unit,1,1.0,1.0,5,50.0,4.96,25,0.0
2364026,52.50719,13.34687,Tiergarten Süd,Entire home/apt,Entire rental unit,2,0.0,1.0,92,62.0,4.42,12,0.0
2378401,52.5377,13.39574,Brunnenstr. Süd,Entire home/apt,Entire rental unit,6,2.0,1.0,3,151.0,4.71,69,1.0
2394897,52.53439,13.40774,Brunnenstr. Süd,Entire home/apt,Entire rental unit,3,1.0,1.0,4,140.0,4.89,453,1.0
2395908,52.53809,13.41177,Prenzlauer Berg Südwest,Entire home/apt,Entire rental unit,4,4.0,1.5,14,234.0,4.89,9,0.4065934065934066
2396312,52.516956,13.425152,Alexanderplatz,Entire home/apt,Entire rental unit,6,2.0,1.0,3,189.0,4.66,280,1.0
2398889,52.55544,13.4167,Pankow Süd,Entire home/apt,Entire condo,2,1.0,1.0,92,53.0,4.81,92,0.0
